EquipmentSerialNumberID,ModelCode,ModelYear,AskingPrice,PredictedValue,AbsPredictionError,AskingPriceDiffToPredicted,LocationCity,LocationState,ObservationDate,ManufacturerDeliveryPrice
432,8245R,2020,255900.00000,242638.00,13262.00000,13262.00000,BLUFFTON,IN,2021-05-01,254639.77
432,8245R,2020,255900.00000,241622.00,14278.00000,14278.00000,BLUFFTON,IN,2021-06-01,254639.77
432,8245R,2020,255900.00000,241594.00,14306.00000,14306.00000,BLUFFTON,IN,2021-06-01,254639.77
432,8245R,2020,255900.00000,244904.00,10996.00000,10996.00000,BLUFFTON,IN,2021-07-01,254639.77
432,8245R,2020,255900.00000,246172.00,9728.00000,9728.00000,BLUFFTON,IN,2021-08-01,254639.77
3761,8245R,2020,269900.00000,245934.00,23966.00000,23966.00000,MENOMONIE,WI,2021-04-01,265862.52
3761,8245R,2020,269900.00000,245404.00,24496.00000,24496.00000,MENOMONIE,WI,2021-05-01,265862.52
3761,8245R,2020,269900.00000,244878.00,25022.00000,25022.00000,WEST SALEM,WI,2021-06-01,265862.52
3761,8245R,2020,269900.00000,248240.00,21660.00000,21660.00000,WEST SALEM,WI,2021-07-01,265862.52
486,8245R,2020,254976.00000,252634.00,2342.00000,2342.00000,BLACKFOOT,ID,2021-04-01,265727.77
486,8245R,2020,254976.00000,245570.00,9406.00000,9406.00000,BLACKFOOT,ID,2021-05-01,265727.77
486,8245R,2020,254976.00000,245050.00,9926.00000,9926.00000,BLACKFOOT,ID,2021-06-01,265727.77
486,8245R,2020,254976.00000,255012.00,36.00000,-36.00000,BLACKFOOT,ID,2021-07-01,265727.77
452,8245R,2020,254976.00000,251678.00,3298.00000,3298.00000,BLACKFOOT,ID,2021-04-01,265727.77
452,8245R,2020,254976.00000,245570.00,9406.00000,9406.00000,BLACKFOOT,ID,2021-05-01,265727.77
452,8245R,2020,254976.00000,245050.00,9926.00000,9926.00000,BLACKFOOT,ID,2021-06-01,265727.77
452,8245R,2020,254976.00000,253312.00,1664.00000,1664.00000,BLACKFOOT,ID,2021-07-01,265727.77
446,8245R,2020,242210.00000,244948.00,2738.00000,-2738.00000,MOORHEAD,MN,2021-04-01,246612.52
446,8245R,2020,249700.00000,248770.00,930.00000,930.00000,MOORHEAD,MN,2021-05-01,246612.52
446,8245R,2020,255290.00000,251244.00,4046.00000,4046.00000,MOORHEAD,MN,2021-06-01,246612.52
446,8245R,2020,255380.00000,251342.00,4038.00000,4038.00000,MOORHEAD,MN,2021-06-01,246612.52
453,8245R,2020,254976.00000,251856.00,3120.00000,3120.00000,BLACKFOOT,ID,2021-04-01,265727.77
453,8245R,2020,254976.00000,246088.00,8888.00000,8888.00000,BLACKFOOT,ID,2021-05-01,265727.77
453,8245R,2020,254976.00000,245570.00,9406.00000,9406.00000,BLACKFOOT,ID,2021-06-01,265727.77
453,8245R,2020,254976.00000,256564.00,1588.00000,-1588.00000,BLACKFOOT,ID,2021-07-01,265727.77
2335,8245R,2020,254976.00000,251096.00,3880.00000,3880.00000,BLACKFOOT,ID,2021-04-01,265727.77
2335,8245R,2020,254976.00000,246088.00,8888.00000,8888.00000,BLACKFOOT,ID,2021-05-01,265727.77
2335,8245R,2020,254976.00000,245570.00,9406.00000,9406.00000,BLACKFOOT,ID,2021-06-01,265727.77
2335,8245R,2020,254976.00000,256336.00,1360.00000,-1360.00000,BLACKFOOT,ID,2021-07-01,265727.77
515,8245R,2020,269500.00000,240138.00,29362.00000,29362.00000,LIBERAL,KS,2021-04-01,270719.68
515,8245R,2020,269500.00000,239682.00,29818.00000,29818.00000,LIBERAL,KS,2021-05-01,270719.68
515,8245R,2020,269500.00000,239228.00,30272.00000,30272.00000,LIBERAL,KS,2021-06-01,270719.68
433,8245R,2020,254976.00000,249142.00,5834.00000,5834.00000,BLACKFOOT,ID,2021-04-01,265727.77
433,8245R,2020,254976.00000,248620.00,6356.00000,6356.00000,BLACKFOOT,ID,2021-05-01,265727.77
433,8245R,2020,254976.00000,248096.00,6880.00000,6880.00000,BLACKFOOT,ID,2021-06-01,265727.77
433,8245R,2020,262693.00000,252248.00,10445.00000,10445.00000,BLACKFOOT,ID,2021-06-01,265727.77
433,8245R,2020,262693.00000,258836.00,3857.00000,3857.00000,BLACKFOOT,ID,2021-07-01,265727.77
433,8245R,2020,262693.00000,255244.00,7449.00000,7449.00000,BLACKFOOT,ID,2021-08-01,265727.77
434,8245R,2020,254976.00000,247912.00,7064.00000,7064.00000,BLACKFOOT,ID,2021-04-01,265727.77
434,8245R,2020,254976.00000,247392.00,7584.00000,7584.00000,BLACKFOOT,ID,2021-05-01,265727.77
434,8245R,2020,254976.00000,246872.00,8104.00000,8104.00000,BLACKFOOT,ID,2021-06-01,265727.77
434,8245R,2020,257735.00000,248306.00,9429.00000,9429.00000,BLACKFOOT,ID,2021-06-01,265727.77
434,8245R,2020,257735.00000,253764.00,3971.00000,3971.00000,BLACKFOOT,ID,2021-07-01,265727.77
435,8245R,2020,254976.00000,248420.00,6556.00000,6556.00000,BLACKFOOT,ID,2021-04-01,265727.77
435,8245R,2020,254976.00000,247898.00,7078.00000,7078.00000,BLACKFOOT,ID,2021-05-01,265727.77
435,8245R,2020,254976.00000,247378.00,7598.00000,7598.00000,BLACKFOOT,ID,2021-06-01,265727.77
435,8245R,2020,257702.00000,248814.00,8888.00000,8888.00000,BLACKFOOT,ID,2021-06-01,265727.77
435,8245R,2020,257702.00000,254812.00,2890.00000,2890.00000,BLACKFOOT,ID,2021-07-01,265727.77
506,8245R,2020,254976.00000,247852.00,7124.00000,7124.00000,BLACKFOOT,ID,2021-04-01,265727.77
506,8245R,2020,254976.00000,247334.00,7642.00000,7642.00000,BLACKFOOT,ID,2021-05-01,265727.77
506,8245R,2020,254976.00000,246812.00,8164.00000,8164.00000,BLACKFOOT,ID,2021-06-01,265727.77
506,8245R,2020,257599.00000,248106.00,9493.00000,9493.00000,BLACKFOOT,ID,2021-06-01,265727.77
506,8245R,2020,257599.00000,256956.00,643.00000,643.00000,BLACKFOOT,ID,2021-07-01,265727.77
2355,8245R,2020,251392.00000,256000.00,4608.00000,-4608.00000,BLACKFOOT,ID,2021-07-01,261958.62
478,8245R,2020,240000.00000,230774.00,9226.00000,9226.00000,UNADILLA,GA,2021-04-01,240809.80
478,8245R,2020,240000.00000,230318.00,9682.00000,9682.00000,UNADILLA,GA,2021-05-01,240809.80
478,8245R,2020,240000.00000,228270.00,11730.00000,11730.00000,LYONS,GA,2021-06-01,240809.80
478,8245R,2020,240000.00000,233576.00,6424.00000,6424.00000,LYONS,GA,2021-07-01,240809.80
478,8245R,2020,240000.00000,233576.00,6424.00000,6424.00000,OCILLA,GA,2021-07-01,240809.80
483,8245R,2020,240000.00000,231014.00,8986.00000,8986.00000,DOUGLAS,GA,2021-04-01,240809.80
483,8245R,2020,240000.00000,230558.00,9442.00000,9442.00000,DOUGLAS,GA,2021-05-01,240809.80
483,8245R,2020,240000.00000,230102.00,9898.00000,9898.00000,DOUGLAS,GA,2021-06-01,240809.80
483,8245R,2020,240000.00000,235828.00,4172.00000,4172.00000,DOUGLAS,GA,2021-07-01,240809.80
2403,8245R,2020,240000.00000,230518.00,9482.00000,9482.00000,DOUGLAS,GA,2021-04-01,240809.80
2403,8245R,2020,240000.00000,230062.00,9938.00000,9938.00000,DOUGLAS,GA,2021-05-01,240809.80
2403,8245R,2020,240000.00000,229622.00,10378.00000,10378.00000,DOUGLAS,GA,2021-06-01,240809.80
2403,8245R,2020,240000.00000,235480.00,4520.00000,4520.00000,DOUGLAS,GA,2021-07-01,240809.80
1762,8245R,2020,259540.00000,240874.00,18666.00000,18666.00000,PASCO,WA,2021-04-01,275571.45
1762,8245R,2020,267600.00000,244446.00,23154.00000,23154.00000,PASCO,WA,2021-05-01,275571.45
1762,8245R,2020,272250.00000,246242.00,26008.00000,26008.00000,PASCO,WA,2021-06-01,275571.45
1762,8245R,2020,272760.00000,246514.00,26246.00000,26246.00000,PASCO,WA,2021-06-01,275571.45
1762,8245R,2020,272760.00000,255584.00,17176.00000,17176.00000,PASCO,WA,2021-07-01,275571.45
1762,8245R,2020,273240.00000,255240.00,18000.00000,18000.00000,PASCO,WA,2021-07-01,275571.45
2452,8245R,2020,230000.00000,226110.00,3890.00000,3890.00000,UNADILLA,GA,2021-04-01,227933.86
2452,8245R,2020,230000.00000,225678.00,4322.00000,4322.00000,UNADILLA,GA,2021-05-01,227933.86
2452,8245R,2020,230000.00000,225222.00,4778.00000,4778.00000,UNADILLA,GA,2021-06-01,227933.86
2452,8245R,2020,230000.00000,233288.00,3288.00000,-3288.00000,UNADILLA,GA,2021-07-01,227933.86
2385,8245R,2020,180000.00000,185066.00,5066.00000,-5066.00000,JOHNSON,KS,2021-04-01,215405.19
2385,8245R,2020,180000.00000,184680.00,4680.00000,-4680.00000,LEOTI,KS,2021-05-01,215405.19
2385,8245R,2020,185000.00000,187124.00,2124.00000,-2124.00000,LEOTI,KS,2021-06-01,215405.19
3757,8245R,2020,222500.00000,224306.00,1806.00000,-1806.00000,DYERSBURG,TN,2021-04-01,239175.86
3757,8245R,2020,222500.00000,223740.00,1240.00000,-1240.00000,DYERSBURG,TN,2021-05-01,239175.86
3757,8245R,2020,222500.00000,223168.00,668.00000,-668.00000,JACKSON,TN,2021-06-01,239175.86
3757,8245R,2020,222500.00000,223168.00,668.00000,-668.00000,RIPLEY,TN,2021-06-01,239175.86
3757,8245R,2020,222500.00000,241832.00,19332.00000,-19332.00000,RIPLEY,TN,2021-07-01,239175.86
3757,8245R,2020,222500.00000,237214.00,14714.00000,-14714.00000,RIPLEY,TN,2021-08-01,239175.86
2349,8245R,2019,205000.00000,210742.00,5742.00000,-5742.00000,LELAND,MS,2021-04-01,225024.03
2349,8245R,2019,205000.00000,210310.00,5310.00000,-5310.00000,LELAND,MS,2021-05-01,225024.03
2349,8245R,2019,205000.00000,209886.00,4886.00000,-4886.00000,LELAND,MS,2021-06-01,225024.03
450,8245R,2019,225500.00000,221824.00,3676.00000,3676.00000,BLUFFTON,IN,2021-04-01,233451.50
450,8245R,2019,225500.00000,221170.00,4330.00000,4330.00000,BLUFFTON,IN,2021-05-01,233451.50
450,8245R,2019,225500.00000,219510.00,5990.00000,5990.00000,BLUFFTON,IN,2021-06-01,233451.50
450,8245R,2019,225500.00000,219484.00,6016.00000,6016.00000,BLUFFTON,IN,2021-06-01,233451.50
450,8245R,2019,225500.00000,223708.00,1792.00000,1792.00000,BLUFFTON,IN,2021-07-01,233451.50
450,8245R,2019,225500.00000,224896.00,604.00000,604.00000,BLUFFTON,IN,2021-08-01,233451.50
1747,8245R,2019,235900.00000,224808.00,11092.00000,11092.00000,SPEARMAN,TX,2021-04-01,238312.69
1747,8245R,2019,235900.00000,224376.00,11524.00000,11524.00000,SPEARMAN,TX,2021-05-01,238312.69
1747,8245R,2019,229900.00000,218364.00,11536.00000,11536.00000,CLINTON,OK,2021-06-01,238312.69
1747,8245R,2019,229900.00000,232220.00,2320.00000,-2320.00000,CLINTON,OK,2021-07-01,238312.69
1747,8245R,2019,229900.00000,232220.00,2320.00000,-2320.00000,PLAINVIEW,TX,2021-07-01,238312.69
431,8245R,2019,188500.00000,207546.00,19046.00000,-19046.00000,SODUS,MI,2021-04-01,217097.65
431,8245R,2019,188500.00000,207060.00,18560.00000,-18560.00000,SODUS,MI,2021-05-01,217097.65
431,8245R,2019,188500.00000,206580.00,18080.00000,-18080.00000,SODUS,MI,2021-06-01,217097.65
431,8245R,2019,188500.00000,208452.00,19952.00000,-19952.00000,SODUS,MI,2021-07-01,217097.65
463,8245R,2019,188500.00000,207450.00,18950.00000,-18950.00000,SODUS,MI,2021-04-01,217097.65
463,8245R,2019,188500.00000,206966.00,18466.00000,-18466.00000,LAGRANGE,IN,2021-05-01,217097.65
463,8245R,2019,188500.00000,204736.00,16236.00000,-16236.00000,LAGRANGE,IN,2021-06-01,217097.65
463,8245R,2019,188500.00000,207148.00,18648.00000,-18648.00000,LAGRANGE,IN,2021-07-01,217097.65
454,8245R,2019,222500.00000,205222.00,17278.00000,17278.00000,WINFIELD,KS,2021-04-01,253069.67
454,8245R,2019,222500.00000,204810.00,17690.00000,17690.00000,WINFIELD,KS,2021-05-01,253069.67
454,8245R,2019,222500.00000,204404.00,18096.00000,18096.00000,WINFIELD,KS,2021-06-01,253069.67
454,8245R,2019,224950.00000,204428.00,20522.00000,20522.00000,WINFIELD,KS,2021-06-01,253069.67
454,8245R,2019,224950.00000,220152.00,4798.00000,4798.00000,WINFIELD,KS,2021-08-01,253069.67
2421,8245R,2018,243000.00000,237420.00,5580.00000,5580.00000,GARDEN CITY,KS,2021-04-01,243815.88
2421,8245R,2018,243000.00000,236976.00,6024.00000,6024.00000,GARDEN CITY,KS,2021-05-01,243815.88
2421,8245R,2018,253000.00000,241780.00,11220.00000,11220.00000,GARDEN CITY,KS,2021-06-01,243815.88
2421,8245R,2018,253000.00000,252038.00,962.00000,962.00000,GARDEN CITY,KS,2021-07-01,243815.88
438,8245R,2018,213900.00000,228654.00,14754.00000,-14754.00000,GREENVILLE,OH,2021-04-01,212828.77
438,8245R,2018,213900.00000,227970.00,14070.00000,-14070.00000,GREENVILLE,OH,2021-05-01,212828.77
438,8245R,2018,213900.00000,227470.00,13570.00000,-13570.00000,ANNA,OH,2021-06-01,212828.77
438,8245R,2018,213900.00000,226888.00,12988.00000,-12988.00000,ANNA,OH,2021-06-01,212828.77
438,8245R,2018,213900.00000,228240.00,14340.00000,-14340.00000,ANNA,OH,2021-07-01,212828.77
438,8245R,2018,213900.00000,229724.00,15824.00000,-15824.00000,ANNA,OH,2021-08-01,212828.77
467,8245R,2018,207500.00000,235254.00,27754.00000,-27754.00000,SODUS,MI,2021-04-01,202668.62
467,8245R,2018,209500.00000,236050.00,26550.00000,-26550.00000,MONTICELLO,IN,2021-05-01,202668.62
467,8245R,2018,209500.00000,235534.00,26034.00000,-26034.00000,MONTICELLO,IN,2021-06-01,202668.62
467,8245R,2018,209500.00000,238788.00,29288.00000,-29288.00000,MONTICELLO,IN,2021-07-01,202668.62
492,8245R,2018,229000.00000,248646.00,19646.00000,-19646.00000,NAMPA,ID,2021-04-01,221126.29
492,8245R,2018,229000.00000,248130.00,19130.00000,-19130.00000,NAMPA,ID,2021-05-01,221126.29
492,8245R,2018,229000.00000,247616.00,18616.00000,-18616.00000,NAMPA,ID,2021-06-01,221126.29
492,8245R,2018,229000.00000,254824.00,25824.00000,-25824.00000,NAMPA,ID,2021-07-01,221126.29
468,8245R,2018,182900.00000,213618.00,30718.00000,-30718.00000,SODUS,MI,2021-04-01,202552.35
468,8245R,2018,185900.00000,215268.00,29368.00000,-29368.00000,WARSAW,IN,2021-05-01,202552.35
468,8245R,2018,185900.00000,214778.00,28878.00000,-28878.00000,WARSAW,IN,2021-06-01,202552.35
468,8245R,2018,185900.00000,216284.00,30384.00000,-30384.00000,WARSAW,IN,2021-07-01,202552.35
1766,8245R,2018,185500.00000,213248.00,27748.00000,-27748.00000,SODUS,MI,2021-04-01,202668.62
1766,8245R,2018,194900.00000,220260.00,25360.00000,-25360.00000,LEXINGTON,IL,2021-07-01,202668.62
1766,8245R,2018,194900.00000,221456.00,26556.00000,-26556.00000,LEXINGTON,IL,2021-08-01,202668.62
2439,8245R,2018,183500.00000,211166.00,27666.00000,-27666.00000,SODUS,MI,2021-04-01,202552.35
2439,8245R,2018,185900.00000,212382.00,26482.00000,-26482.00000,SODUS,MI,2021-05-01,202552.35
2439,8245R,2018,185900.00000,211614.00,25714.00000,-25714.00000,SODUS,MI,2021-06-01,202552.35
2439,8245R,2018,185900.00000,214060.00,28160.00000,-28160.00000,SODUS,MI,2021-07-01,202552.35
1756,8245R,2019,224500.00000,208872.00,15628.00000,15628.00000,CLAY CENTER,KS,2021-04-01,253069.67
1756,8245R,2019,224500.00000,208134.00,16366.00000,16366.00000,HUTCHINSON,KS,2021-05-01,253069.67
1756,8245R,2019,224500.00000,207720.00,16780.00000,16780.00000,HUTCHINSON,KS,2021-06-01,253069.67
1756,8245R,2019,224500.00000,218606.00,5894.00000,5894.00000,HUTCHINSON,KS,2021-07-01,253069.67
427,8245R,2018,177000.00000,174510.00,2490.00000,2490.00000,TUNICA,MS,2021-04-01,215119.52
427,8245R,2018,177000.00000,174126.00,2874.00000,2874.00000,TUNICA,MS,2021-05-01,215119.52
427,8245R,2018,177000.00000,173750.00,3250.00000,3250.00000,TUNICA,MS,2021-06-01,215119.52
427,8245R,2018,177000.00000,177840.00,840.00000,-840.00000,TUNICA,MS,2021-07-01,215119.52
427,8245R,2018,177000.00000,177964.00,964.00000,-964.00000,TUNICA,MS,2021-08-01,215119.52
459,8245R,2018,151300.00000,163134.00,11834.00000,-11834.00000,LONGMONT,CO,2021-04-01,191582.93
459,8245R,2018,151300.00000,162874.00,11574.00000,-11574.00000,LONGMONT,CO,2021-05-01,191582.93
459,8245R,2018,151300.00000,162630.00,11330.00000,-11330.00000,LONGMONT,CO,2021-06-01,191582.93
439,8245R,2018,185000.00000,197146.00,12146.00000,-12146.00000,NAMPA,ID,2021-04-01,211782.34
439,8245R,2018,185000.00000,196698.00,11698.00000,-11698.00000,NAMPA,ID,2021-05-01,211782.34
439,8245R,2018,185000.00000,196252.00,11252.00000,-11252.00000,NAMPA,ID,2021-06-01,211782.34
439,8245R,2018,185000.00000,205588.00,20588.00000,-20588.00000,NAMPA,ID,2021-07-01,211782.34
1745,8245R,2018,169000.00000,176940.00,7940.00000,-7940.00000,GLENNS FERRY,ID,2021-04-01,221312.55
1745,8245R,2018,169000.00000,176038.00,7038.00000,-7038.00000,GLENNS FERRY,ID,2021-05-01,221312.55
1745,8245R,2018,169000.00000,175616.00,6616.00000,-6616.00000,GLENNS FERRY,ID,2021-06-01,221312.55
1745,8245R,2018,169000.00000,183284.00,14284.00000,-14284.00000,GLENNS FERRY,ID,2021-07-01,221312.55
465,8245R,2018,185000.00000,188298.00,3298.00000,-3298.00000,HOMEDALE,ID,2021-04-01,211782.34
465,8245R,2018,185000.00000,187866.00,2866.00000,-2866.00000,HOMEDALE,ID,2021-05-01,211782.34
465,8245R,2018,185000.00000,187436.00,2436.00000,-2436.00000,HOMEDALE,ID,2021-06-01,211782.34
465,8245R,2018,185000.00000,198332.00,13332.00000,-13332.00000,HOMEDALE,ID,2021-07-01,211782.34
512,8245R,2018,132500.00000,146592.00,14092.00000,-14092.00000,HASTINGS,MI,2021-04-01,202552.35
512,8245R,2018,132500.00000,145558.00,13058.00000,-13058.00000,HASTINGS,MI,2021-05-01,202552.35
512,8245R,2018,132500.00000,145174.00,12674.00000,-12674.00000,HASTINGS,MI,2021-06-01,202552.35
512,8245R,2018,132500.00000,144904.00,12404.00000,-12404.00000,HASTINGS,MI,2021-07-01,202552.35
429,8245R,2018,152500.00000,193112.00,40612.00000,-40612.00000,LANCASTER,PA,2021-07-01,191582.93
429,8245R,2018,152500.00000,187184.00,34684.00000,-34684.00000,LANCASTER,PA,2021-08-01,191582.93
500,8245R,2017,231010.00000,216758.00,14252.00000,14252.00000,FERGUS FALLS,MN,2021-04-01,244178.55
500,8245R,2017,238200.00000,220450.00,17750.00000,17750.00000,FERGUS FALLS,MN,2021-05-01,244178.55
500,8245R,2017,250700.00000,226692.00,24008.00000,24008.00000,FERGUS FALLS,MN,2021-06-01,244178.55
500,8245R,2017,250120.00000,226298.00,23822.00000,23822.00000,FERGUS FALLS,MN,2021-06-01,244178.55
488,8245R,2017,165000.00000,161242.00,3758.00000,3758.00000,ELMER,NJ,2021-04-01,212594.69
488,8245R,2017,165000.00000,161026.00,3974.00000,3974.00000,ELMER,NJ,2021-05-01,212594.69
488,8245R,2017,165000.00000,160810.00,4190.00000,4190.00000,ELMER,NJ,2021-06-01,212594.69
488,8245R,2017,163500.00000,166308.00,2808.00000,-2808.00000,ELMER,NJ,2021-07-01,212594.69
488,8245R,2017,163500.00000,158496.00,5004.00000,5004.00000,ELMER,NJ,2021-08-01,212594.69
3752,8245R,2017,194900.00000,197082.00,2182.00000,-2182.00000,LOGANSPORT,IN,2021-04-01,216123.60
3752,8245R,2017,194900.00000,196538.00,1638.00000,-1638.00000,LOGANSPORT,IN,2021-05-01,216123.60
3752,8245R,2017,194900.00000,195368.00,468.00000,-468.00000,LOGANSPORT,IN,2021-06-01,216123.60
3752,8245R,2017,194900.00000,195172.00,272.00000,-272.00000,LOGANSPORT,IN,2021-06-01,216123.60
3752,8245R,2017,194900.00000,195872.00,972.00000,-972.00000,LOGANSPORT,IN,2021-07-01,216123.60
3752,8245R,2017,194900.00000,195868.00,968.00000,-968.00000,LOGANSPORT,IN,2021-07-01,216123.60
3752,8245R,2017,194900.00000,195800.00,900.00000,-900.00000,LOGANSPORT,IN,2021-07-01,216123.60
457,8245R,2016,229900.00000,237634.00,7734.00000,-7734.00000,ASSUMPTION,IL,2021-04-01,210053.69
457,8245R,2016,229900.00000,237126.00,7226.00000,-7226.00000,ASSUMPTION,IL,2021-05-01,210053.69
457,8245R,2016,229900.00000,236620.00,6720.00000,-6720.00000,ASSUMPTION,IL,2021-06-01,210053.69
2416,8245R,2016,195000.00000,197646.00,2646.00000,-2646.00000,HUNTINGTON,IN,2021-04-01,214920.86
2416,8245R,2016,195000.00000,197104.00,2104.00000,-2104.00000,HUNTINGTON,IN,2021-05-01,214920.86
2416,8245R,2016,195000.00000,196108.00,1108.00000,-1108.00000,HUNTINGTON,IN,2021-06-01,214920.86
2416,8245R,2016,195000.00000,196070.00,1070.00000,-1070.00000,HUNTINGTON,IN,2021-06-01,214920.86
489,8245R,2016,135900.00000,141906.00,6006.00000,-6006.00000,COLUMBUS,WI,2021-04-01,208323.50
489,8245R,2016,139900.00000,144574.00,4674.00000,-4674.00000,COLUMBUS,WI,2021-05-01,208323.50
489,8245R,2016,139900.00000,143834.00,3934.00000,-3934.00000,JANESVILLE,WI,2021-06-01,208323.50
489,8245R,2016,139900.00000,143410.00,3510.00000,-3510.00000,JANESVILLE,WI,2021-06-01,208323.50
489,8245R,2016,139900.00000,140528.00,628.00000,-628.00000,JANESVILLE,WI,2021-07-01,208323.50
508,8245R,2016,95000.00000,101606.00,6606.00000,-6606.00000,BELLE GLADE,FL,2021-04-01,189406.91
508,8245R,2016,95000.00000,101350.00,6350.00000,-6350.00000,BELLE GLADE,FL,2021-05-01,189406.91
508,8245R,2016,95000.00000,101078.00,6078.00000,-6078.00000,BELLE GLADE,FL,2021-06-01,189406.91
508,8245R,2016,95000.00000,96920.00,1920.00000,-1920.00000,BELLE GLADE,FL,2021-07-01,189406.91
508,8245R,2016,95000.00000,97488.00,2488.00000,-2488.00000,BELLE GLADE,FL,2021-08-01,189406.91
1754,8245R,2015,184900.00000,210406.00,25506.00000,-25506.00000,CARTHAGE,IL,2021-04-01,183082.13
1754,8245R,2015,184900.00000,209934.00,25034.00000,-25034.00000,CARTHAGE,IL,2021-05-01,183082.13
1754,8245R,2015,184900.00000,209462.00,24562.00000,-24562.00000,CARTHAGE,IL,2021-06-01,183082.13
1754,8245R,2015,184900.00000,207980.00,23080.00000,-23080.00000,CARTHAGE,IL,2021-07-01,183082.13
2430,8245R,2014,139999.00000,147554.00,7555.00000,-7555.00000,EUGENE,OR,2021-04-01,205793.28
2430,8245R,2014,139999.00000,147176.00,7177.00000,-7177.00000,EUGENE,OR,2021-05-01,205793.28
2430,8245R,2014,139999.00000,146804.00,6805.00000,-6805.00000,EUGENE,OR,2021-06-01,205793.28
456,8245R,2014,158000.00000,157928.00,72.00000,72.00000,MCMINNVILLE,OR,2021-04-01,205793.28
456,8245R,2014,149999.00000,152468.00,2469.00000,-2469.00000,MCMINNVILLE,OR,2021-05-01,205793.28
456,8245R,2014,149999.00000,152092.00,2093.00000,-2093.00000,MCMINNVILLE,OR,2021-06-01,205793.28
456,8245R,2014,149999.00000,155968.00,5969.00000,-5969.00000,MCMINNVILLE,OR,2021-07-01,205793.28
456,8245R,2014,149999.00000,154908.00,4909.00000,-4909.00000,MCMINNVILLE,OR,2021-08-01,205793.28
2415,8245R,2015,104950.00000,125726.00,20776.00000,-20776.00000,LANCASTER,PA,2021-04-01,185702.44
2415,8245R,2015,107750.00000,126894.00,19144.00000,-19144.00000,LANCASTER,PA,2021-06-01,185702.44
2415,8245R,2015,107750.00000,126894.00,19144.00000,-19144.00000,ALLENTOWN,PA,2021-06-01,185702.44
455,8245R,2014,99900.00000,90428.00,9472.00000,9472.00000,AVON,NY,2021-04-01,175804.09
455,8245R,2014,99900.00000,90382.00,9518.00000,9518.00000,AVON,NY,2021-05-01,175804.09
455,8245R,2014,99900.00000,90336.00,9564.00000,9564.00000,AVON,NY,2021-06-01,175804.09
455,8245R,2014,99900.00000,90336.00,9564.00000,9564.00000,ALEXANDER,NY,2021-06-01,175804.09
455,8245R,2014,99900.00000,86336.00,13564.00000,13564.00000,ALEXANDER,NY,2021-07-01,175804.09
455,8245R,2014,99900.00000,93816.00,6084.00000,6084.00000,ALEXANDER,NY,2021-08-01,175804.09
3778,8260R,2014,124750.00000,123704.00,1046.00000,1046.00000,ADAMSTOWN,PA,2021-07-01,210836.01
528,8260R,2013,148995.00000,147092.00,1903.00000,1903.00000,DENMARK,WI,2021-04-01,196968.31
